gene;sample;mutated;label;year
GES;2;0;β-lactamases;2014
IMP;2;0;β-lactamases;2014
LAP;2;0;β-lactamases;2014
OXA;2;0;β-lactamases;2014
PSE;2;0;β-lactamases;2014
SHV;2;0;β-lactamases;2014
TEM;2;0;β-lactamases;2014
VEB;2;0;β-lactamases;2014
umuC/D;2;2;features;2014
Plasmid-segregation;2;2;features;2014
Toxin-antitoxin;2;2;features;2014
psiA/B;2;0;features;2014
Mercuric Res.;2;2;features;2014
Copper Res.;2;0;features;2014
Arsenic Res.;2;2;features;2014
IncA/C;2;0;Inc-group;2014
IncA/C2;2;0;Inc-group;2014
IncFIA;2;0;Inc-group;2014
IncFIB;2;0;Inc-group;2014
IncFIC;2;0;Inc-group;2014
IncFII;2;0;Inc-group;2014
IncHI1A;2;0;Inc-group;2014
IncHI1B;2;0;Inc-group;2014
IncHI2;2;0;Inc-group;2014
IncHI2A;2;0;Inc-group;2014
IncI2;2;0;Inc-group;2014
IncL/M;2;0;Inc-group;2014
IncN;2;0;Inc-group;2014
IncN2;2;0;Inc-group;2014
IncN3;2;0;Inc-group;2014
IncP;2;0;Inc-group;2014
IncQ1;2;0;Inc-group;2014
IncQ2;2;0;Inc-group;2014
IncU;2;0;Inc-group;2014
IncX3;2;0;Inc-group;2014
IncY;2;0;Inc-group;2014
Acinetobacter;2;0;Organism;2014
Aeromonas;2;0;Organism;2014
Citrobacter;2;0;Organism;2014
Enterbacter;2;0;Organism;2014
Enterobacter;2;0;Organism;2014
Enterobacteriaceae;2;0;Organism;2014
Escherichia;2;0;Organism;2014
Klebsiella;2;4;Organism;2014
Leclercia;2;0;Organism;2014
Morganella;2;0;Organism;2014
Pantoea;2;0;Organism;2014
Proteus;2;0;Organism;2014
Pseudomonas;2;0;Organism;2014
Raoultella;2;0;Organism;2014
Salmonella;2;0;Organism;2014
Serratia;2;0;Organism;2014
Resolvase found;2;5;Transpos.;2014
Tn4401;;0;Transpos.;2014
Tn4401 fragmented;;5;Transpos.;2014
CMY;1;0;β-lactamases;1998
CTX-M;1;0;β-lactamases;1998
DHA;1;0;β-lactamases;1998
FOX;1;0;β-lactamases;1998
GES;1;0;β-lactamases;1998
IMP;1;0;β-lactamases;1998
LAP;1;0;β-lactamases;1998
OXA;1;0;β-lactamases;1998
PSE;1;0;β-lactamases;1998
SHV;1;0;β-lactamases;1998
TEM;1;0;β-lactamases;1998
VEB;1;0;β-lactamases;1998
umuC/D;1;2;features;1998
Plasmid-segregation;1;2;features;1998
Toxin-antitoxin;1;2;features;1998
psiA/B;1;0;features;1998
Mercuric Res.;1;2;features;1998
Copper Res.;1;0;features;1998
Arsenic Res.;1;2;features;1998
IncA/C;1;0;Inc-group;1998
IncA/C2;1;0;Inc-group;1998
IncFIA;1;0;Inc-group;1998
IncFIB;1;0;Inc-group;1998
IncFIC;1;0;Inc-group;1998
IncFII;1;0;Inc-group;1998
IncHI1A;1;0;Inc-group;1998
IncHI1B;1;0;Inc-group;1998
IncHI2;1;0;Inc-group;1998
IncHI2A;1;0;Inc-group;1998
IncI2;1;0;Inc-group;1998
IncL/M;1;0;Inc-group;1998
IncN;1;0;Inc-group;1998
IncN2;1;0;Inc-group;1998
IncN3;1;0;Inc-group;1998
IncP;1;0;Inc-group;1998
IncQ1;1;0;Inc-group;1998
IncQ2;1;0;Inc-group;1998
IncU;1;0;Inc-group;1998
IncX3;1;0;Inc-group;1998
IncY;1;0;Inc-group;1998
Acinetobacter;1;0;Organism;1998
Aeromonas;1;0;Organism;1998
Citrobacter;1;0;Organism;1998
Enterbacter;1;0;Organism;1998
Enterobacter;1;4;Organism;1998
Enterobacteriaceae;1;0;Organism;1998
Escherichia;1;4;Organism;1998
Klebsiella;1;4;Organism;1998
Leclercia;1;0;Organism;1998
Morganella;1;0;Organism;1998
Pantoea;1;0;Organism;1998
Proteus;1;0;Organism;1998
Pseudomonas;1;4;Organism;1998
Raoultella;1;0;Organism;1998
Salmonella;1;4;Organism;1998
Serratia;1;0;Organism;1998
Resolvase found;1;5;Transpos.;1998
Tn4401;;0;Transpos.;1998
Tn4401 fragmented;;5;Transpos.;1998
CMY;98;0;β-lactamases;2015
CTX-M;98;0;β-lactamases;2015
DHA;98;0;β-lactamases;2015
FOX;98;0;β-lactamases;2015
GES;98;0;β-lactamases;2015
IMP;98;0;β-lactamases;2015
LAP;98;0;β-lactamases;2015
OXA;98;1;β-lactamases;2015
PSE;98;0;β-lactamases;2015
SHV;98;0;β-lactamases;2015
TEM;98;1;β-lactamases;2015
VEB;98;0;β-lactamases;2015
umuC/D;98;2;features;2015
Plasmid-segregation;98;0;features;2015
Toxin-antitoxin;98;0;features;2015
psiA/B;98;0;features;2015
Mercuric Res.;98;0;features;2015
Copper Res.;98;0;features;2015
Arsenic Res.;98;0;features;2015
IncA/C;98;0;Inc-group;2015
IncA/C2;98;0;Inc-group;2015
IncFIA;98;0;Inc-group;2015
IncFIB;98;0;Inc-group;2015
IncFIC;98;0;Inc-group;2015
IncFII;98;0;Inc-group;2015
IncHI1A;98;0;Inc-group;2015
IncHI1B;98;0;Inc-group;2015
IncHI2;98;0;Inc-group;2015
IncHI2A;98;0;Inc-group;2015
IncI2;98;0;Inc-group;2015
IncL/M;98;0;Inc-group;2015
IncN;98;3;Inc-group;2015
IncN2;98;0;Inc-group;2015
IncN3;98;0;Inc-group;2015
IncP;98;0;Inc-group;2015
IncQ1;98;0;Inc-group;2015
IncQ2;98;0;Inc-group;2015
IncU;98;0;Inc-group;2015
IncX3;98;0;Inc-group;2015
IncY;98;0;Inc-group;2015
Acinetobacter;98;0;Organism;2015
Aeromonas;98;0;Organism;2015
Citrobacter;98;0;Organism;2015
Enterbacter;98;0;Organism;2015
Enterobacter;98;0;Organism;2015
Enterobacteriaceae;98;0;Organism;2015
Escherichia;98;4;Organism;2015
Klebsiella;98;0;Organism;2015
Leclercia;98;0;Organism;2015
Morganella;98;0;Organism;2015
Pantoea;98;0;Organism;2015
Proteus;98;0;Organism;2015
Pseudomonas;98;0;Organism;2015
Raoultella;98;4;Organism;2015
Salmonella;98;0;Organism;2015
Serratia;98;0;Organism;2015
Resolvase found;98;5;Transpos.;2015
Tn4401;;0;Transpos.;2015
Tn4401 fragmented;;5;Transpos.;2015
CMY;89;0;β-lactamases;2018
CTX-M;89;0;β-lactamases;2018
DHA;89;0;β-lactamases;2018
FOX;89;0;β-lactamases;2018
GES;89;0;β-lactamases;2018
IMP;89;0;β-lactamases;2018
LAP;89;0;β-lactamases;2018
OXA;89;0;β-lactamases;2018
PSE;89;0;β-lactamases;2018
SHV;89;0;β-lactamases;2018
TEM;89;0;β-lactamases;2018
VEB;89;0;β-lactamases;2018
umuC/D;89;0;features;2018
Plasmid-segregation;89;2;features;2018
Toxin-antitoxin;89;2;features;2018
psiA/B;89;2;features;2018
Mercuric Res.;89;0;features;2018
Copper Res.;89;0;features;2018
Arsenic Res.;89;0;features;2018
IncA/C;89;0;Inc-group;2018
IncA/C2;89;0;Inc-group;2018
IncFIA;89;0;Inc-group;2018
IncFIB;89;0;Inc-group;2018
IncFIC;89;0;Inc-group;2018
IncFII;89;0;Inc-group;2018
IncHI1A;89;0;Inc-group;2018
IncHI1B;89;0;Inc-group;2018
IncHI2;89;0;Inc-group;2018
IncHI2A;89;0;Inc-group;2018
IncI2;89;0;Inc-group;2018
IncL/M;89;0;Inc-group;2018
IncN;89;0;Inc-group;2018
IncN2;89;0;Inc-group;2018
IncN3;89;0;Inc-group;2018
IncP;89;0;Inc-group;2018
IncQ1;89;0;Inc-group;2018
IncQ2;89;0;Inc-group;2018
IncU;89;0;Inc-group;2018
IncX3;89;0;Inc-group;2018
IncY;89;0;Inc-group;2018
Acinetobacter;89;0;Organism;2018
Aeromonas;89;0;Organism;2018
Citrobacter;89;4;Organism;2018
Enterbacter;89;0;Organism;2018
Enterobacter;89;0;Organism;2018
Enterobacteriaceae;89;0;Organism;2018
Escherichia;89;0;Organism;2018
Klebsiella;89;0;Organism;2018
Leclercia;89;0;Organism;2018
Morganella;89;0;Organism;2018
Pantoea;89;0;Organism;2018
Proteus;89;0;Organism;2018
Pseudomonas;89;0;Organism;2018
Raoultella;89;0;Organism;2018
Salmonella;89;0;Organism;2018
Serratia;89;0;Organism;2018
Resolvase found;89;0;Transpos.;2018
Tn4401;;5;Transpos.;2018
Tn4401 fragmented;;0;Transpos.;2018
CMY;97;0;β-lactamases;2005
CTX-M;97;0;β-lactamases;2005
DHA;97;0;β-lactamases;2005
FOX;97;0;β-lactamases;2005
GES;97;0;β-lactamases;2005
IMP;97;0;β-lactamases;2005
LAP;97;0;β-lactamases;2005
OXA;97;1;β-lactamases;2005
PSE;97;0;β-lactamases;2005
SHV;97;0;β-lactamases;2005
TEM;97;1;β-lactamases;2005
VEB;97;0;β-lactamases;2005
umuC/D;97;2;features;2005
Plasmid-segregation;97;0;features;2005
Toxin-antitoxin;97;0;features;2005
psiA/B;97;0;features;2005
Mercuric Res.;97;0;features;2005
Copper Res.;97;0;features;2005
Arsenic Res.;97;2;features;2005
IncA/C;97;0;Inc-group;2005
IncA/C2;97;0;Inc-group;2005
IncFIA;97;0;Inc-group;2005
IncFIB;97;0;Inc-group;2005
IncFIC;97;0;Inc-group;2005
IncFII;97;0;Inc-group;2005
IncHI1A;97;0;Inc-group;2005
IncHI1B;97;0;Inc-group;2005
IncHI2;97;0;Inc-group;2005
IncHI2A;97;0;Inc-group;2005
IncI2;97;0;Inc-group;2005
IncL/M;97;0;Inc-group;2005
IncN;97;3;Inc-group;2005
IncN2;97;0;Inc-group;2005
IncN3;97;0;Inc-group;2005
IncP;97;0;Inc-group;2005
IncQ1;97;0;Inc-group;2005
IncQ2;97;0;Inc-group;2005
IncU;97;0;Inc-group;2005
IncX3;97;0;Inc-group;2005
IncY;97;0;Inc-group;2005
Acinetobacter;97;0;Organism;2005
Aeromonas;97;0;Organism;2005
Citrobacter;97;0;Organism;2005
Enterbacter;97;0;Organism;2005
Enterobacter;97;0;Organism;2005
Enterobacteriaceae;97;0;Organism;2005
Escherichia;97;0;Organism;2005
Klebsiella;97;4;Organism;2005
Leclercia;97;0;Organism;2005
Morganella;97;0;Organism;2005
Pantoea;97;0;Organism;2005
Proteus;97;0;Organism;2005
Pseudomonas;97;0;Organism;2005
Raoultella;97;0;Organism;2005
Salmonella;97;0;Organism;2005
Serratia;97;0;Organism;2005
Resolvase found;97;5;Transpos.;2005
Tn4401;;0;Transpos.;2005
Tn4401 fragmented;;5;Transpos.;2005
CMY;34;0;β-lactamases;2006
CTX-M;34;0;β-lactamases;2006
DHA;34;1;β-lactamases;2006
FOX;34;0;β-lactamases;2006
GES;34;0;β-lactamases;2006
IMP;34;0;β-lactamases;2006
LAP;34;0;β-lactamases;2006
OXA;34;0;β-lactamases;2006
PSE;34;0;β-lactamases;2006
SHV;34;0;β-lactamases;2006
TEM;34;0;β-lactamases;2006
VEB;34;0;β-lactamases;2006
umuC/D;34;2;features;2006
Plasmid-segregation;34;2;features;2006
Toxin-antitoxin;34;2;features;2006
psiA/B;34;0;features;2006
Mercuric Res.;34;2;features;2006
Copper Res.;34;0;features;2006
Arsenic Res.;34;0;features;2006
IncA/C;34;0;Inc-group;2006
IncA/C2;34;0;Inc-group;2006
IncFIA;34;0;Inc-group;2006
IncFIB;34;0;Inc-group;2006
IncFIC;34;0;Inc-group;2006
IncFII;34;0;Inc-group;2006
IncHI1A;34;0;Inc-group;2006
IncHI1B;34;0;Inc-group;2006
IncHI2;34;0;Inc-group;2006
IncHI2A;34;0;Inc-group;2006
IncI2;34;0;Inc-group;2006
IncL/M;34;0;Inc-group;2006
IncN;34;0;Inc-group;2006
IncN2;34;0;Inc-group;2006
IncN3;34;0;Inc-group;2006
IncP;34;0;Inc-group;2006
IncQ1;34;0;Inc-group;2006
IncQ2;34;0;Inc-group;2006
IncU;34;0;Inc-group;2006
IncX3;34;0;Inc-group;2006
IncY;34;0;Inc-group;2006
Acinetobacter;34;0;Organism;2006
Aeromonas;34;0;Organism;2006
Citrobacter;34;0;Organism;2006
Enterbacter;34;0;Organism;2006
Enterobacter;34;0;Organism;2006
Enterobacteriaceae;34;0;Organism;2006
Escherichia;34;0;Organism;2006
Klebsiella;34;4;Organism;2006
Leclercia;34;0;Organism;2006
Morganella;34;0;Organism;2006
Pantoea;34;0;Organism;2006
Proteus;34;0;Organism;2006
Pseudomonas;34;0;Organism;2006
Raoultella;34;0;Organism;2006
Salmonella;34;0;Organism;2006
Serratia;34;0;Organism;2006
Resolvase found;34;5;Transpos.;2006
Tn4401;;0;Transpos.;2006
Tn4401 fragmented;;0;Transpos.;2006
CMY;74;0;β-lactamases;2011
CTX-M;74;0;β-lactamases;2011
DHA;74;0;β-lactamases;2011
FOX;74;0;β-lactamases;2011
GES;74;0;β-lactamases;2011
IMP;74;0;β-lactamases;2011
LAP;74;0;β-lactamases;2011
OXA;74;1;β-lactamases;2011
PSE;74;0;β-lactamases;2011
SHV;74;0;β-lactamases;2011
TEM;74;1;β-lactamases;2011
VEB;74;0;β-lactamases;2011
umuC/D;74;2;features;2011
Plasmid-segregation;74;2;features;2011
Toxin-antitoxin;74;2;features;2011
psiA/B;74;0;features;2011
Mercuric Res.;74;2;features;2011
Copper Res.;74;0;features;2011
Arsenic Res.;74;0;features;2011
IncA/C;74;0;Inc-group;2011
IncA/C2;74;0;Inc-group;2011
IncFIA;74;0;Inc-group;2011
IncFIB;74;0;Inc-group;2011
IncFIC;74;0;Inc-group;2011
IncFII;74;0;Inc-group;2011
IncHI1A;74;0;Inc-group;2011
IncHI1B;74;0;Inc-group;2011
IncHI2;74;0;Inc-group;2011
IncHI2A;74;0;Inc-group;2011
IncI2;74;0;Inc-group;2011
IncL/M;74;0;Inc-group;2011
IncN;74;0;Inc-group;2011
IncN2;74;0;Inc-group;2011
IncN3;74;0;Inc-group;2011
IncP;74;0;Inc-group;2011
IncQ1;74;0;Inc-group;2011
IncQ2;74;0;Inc-group;2011
IncU;74;0;Inc-group;2011
IncX3;74;0;Inc-group;2011
IncY;74;0;Inc-group;2011
Acinetobacter;74;0;Organism;2011
Aeromonas;74;0;Organism;2011
Citrobacter;74;0;Organism;2011
Enterbacter;74;0;Organism;2011
Enterobacter;74;0;Organism;2011
Enterobacteriaceae;74;0;Organism;2011
Escherichia;74;4;Organism;2011
Klebsiella;74;4;Organism;2011
Leclercia;74;0;Organism;2011
Morganella;74;0;Organism;2011
Pantoea;74;0;Organism;2011
Proteus;74;0;Organism;2011
Pseudomonas;74;0;Organism;2011
Raoultella;74;0;Organism;2011
Salmonella;74;0;Organism;2011
Serratia;74;0;Organism;2011
Resolvase found;74;5;Transpos.;2011
Tn4401;;5;Transpos.;2011
Tn4401 fragmented;;0;Transpos.;2011
CMY;108;0;β-lactamases;2010
CTX-M;108;0;β-lactamases;2010
DHA;108;0;β-lactamases;2010
FOX;108;0;β-lactamases;2010
GES;108;0;β-lactamases;2010
IMP;108;0;β-lactamases;2010
LAP;108;0;β-lactamases;2010
OXA;108;0;β-lactamases;2010
PSE;108;0;β-lactamases;2010
SHV;108;0;β-lactamases;2010
TEM;108;0;β-lactamases;2010
VEB;108;0;β-lactamases;2010
umuC/D;108;2;features;2010
Plasmid-segregation;108;2;features;2010
Toxin-antitoxin;108;2;features;2010
psiA/B;108;0;features;2010
Mercuric Res.;108;0;features;2010
Copper Res.;108;0;features;2010
Arsenic Res.;108;0;features;2010
IncA/C;108;0;Inc-group;2010
IncA/C2;108;0;Inc-group;2010
IncFIA;108;0;Inc-group;2010
IncFIB;108;0;Inc-group;2010
IncFIC;108;0;Inc-group;2010
IncFII;108;0;Inc-group;2010
IncHI1A;108;0;Inc-group;2010
IncHI1B;108;0;Inc-group;2010
IncHI2;108;0;Inc-group;2010
IncHI2A;108;0;Inc-group;2010
IncI2;108;0;Inc-group;2010
IncL/M;108;3;Inc-group;2010
IncN;108;0;Inc-group;2010
IncN2;108;0;Inc-group;2010
IncN3;108;0;Inc-group;2010
IncP;108;0;Inc-group;2010
IncQ1;108;0;Inc-group;2010
IncQ2;108;0;Inc-group;2010
IncU;108;0;Inc-group;2010
IncX3;108;0;Inc-group;2010
IncY;108;0;Inc-group;2010
Acinetobacter;108;0;Organism;2010
Aeromonas;108;0;Organism;2010
Citrobacter;108;0;Organism;2010
Enterbacter;108;0;Organism;2010
Enterobacter;108;4;Organism;2010
Enterobacteriaceae;108;0;Organism;2010
Escherichia;108;0;Organism;2010
Klebsiella;108;0;Organism;2010
Leclercia;108;0;Organism;2010
Morganella;108;0;Organism;2010
Pantoea;108;0;Organism;2010
Proteus;108;0;Organism;2010
Pseudomonas;108;0;Organism;2010
Raoultella;108;0;Organism;2010
Salmonella;108;0;Organism;2010
Serratia;108;0;Organism;2010
Resolvase found;108;0;Transpos.;2010
Tn4401;;0;Transpos.;2010
Tn4401 fragmented;;0;Transpos.;2010
CMY;85;0;β-lactamases;2005
CTX-M;85;0;β-lactamases;2005
DHA;85;0;β-lactamases;2005
FOX;85;0;β-lactamases;2005
GES;85;0;β-lactamases;2005
IMP;85;0;β-lactamases;2005
LAP;85;0;β-lactamases;2005
OXA;85;0;β-lactamases;2005
PSE;85;0;β-lactamases;2005
SHV;85;0;β-lactamases;2005
TEM;85;1;β-lactamases;2005
VEB;85;0;β-lactamases;2005
umuC/D;85;2;features;2005
Plasmid-segregation;85;0;features;2005
Toxin-antitoxin;85;0;features;2005
psiA/B;85;0;features;2005
Mercuric Res.;85;0;features;2005
Copper Res.;85;0;features;2005
Arsenic Res.;85;0;features;2005
IncA/C;85;0;Inc-group;2005
IncA/C2;85;0;Inc-group;2005
IncFIA;85;0;Inc-group;2005
IncFIB;85;0;Inc-group;2005
IncFIC;85;0;Inc-group;2005
IncFII;85;0;Inc-group;2005
IncHI1A;85;0;Inc-group;2005
IncHI1B;85;0;Inc-group;2005
IncHI2;85;0;Inc-group;2005
IncHI2A;85;0;Inc-group;2005
IncI2;85;0;Inc-group;2005
IncL/M;85;0;Inc-group;2005
IncN;85;3;Inc-group;2005
IncN2;85;0;Inc-group;2005
IncN3;85;0;Inc-group;2005
IncP;85;0;Inc-group;2005
IncQ1;85;0;Inc-group;2005
IncQ2;85;0;Inc-group;2005
IncU;85;0;Inc-group;2005
IncX3;85;0;Inc-group;2005
IncY;85;0;Inc-group;2005
Acinetobacter;85;0;Organism;2005
Aeromonas;85;0;Organism;2005
Citrobacter;85;0;Organism;2005
Enterbacter;85;0;Organism;2005
Enterobacter;85;4;Organism;2005
Enterobacteriaceae;85;0;Organism;2005
Escherichia;85;4;Organism;2005
Klebsiella;85;4;Organism;2005
Leclercia;85;0;Organism;2005
Morganella;85;0;Organism;2005
Pantoea;85;0;Organism;2005
Proteus;85;0;Organism;2005
Pseudomonas;85;0;Organism;2005
Raoultella;85;0;Organism;2005
Salmonella;85;0;Organism;2005
Serratia;85;0;Organism;2005
Resolvase found;85;5;Transpos.;2005
Tn4401;;0;Transpos.;2005
Tn4401 fragmented;;5;Transpos.;2005
CMY;70;0;β-lactamases;2011
CTX-M;70;0;β-lactamases;2011
DHA;70;0;β-lactamases;2011
FOX;70;0;β-lactamases;2011
GES;70;0;β-lactamases;2011
IMP;70;0;β-lactamases;2011
LAP;70;0;β-lactamases;2011
OXA;70;1;β-lactamases;2011
PSE;70;0;β-lactamases;2011
SHV;70;0;β-lactamases;2011
TEM;70;1;β-lactamases;2011
VEB;70;0;β-lactamases;2011
umuC/D;70;2;features;2011
Plasmid-segregation;70;2;features;2011
Toxin-antitoxin;70;2;features;2011
psiA/B;70;0;features;2011
Mercuric Res.;70;2;features;2011
Copper Res.;70;0;features;2011
Arsenic Res.;70;0;features;2011
IncA/C;70;0;Inc-group;2011
IncA/C2;70;0;Inc-group;2011
IncFIA;70;0;Inc-group;2011
IncFIB;70;0;Inc-group;2011
IncFIC;70;0;Inc-group;2011
IncFII;70;0;Inc-group;2011
IncHI1A;70;0;Inc-group;2011
IncHI1B;70;0;Inc-group;2011
IncHI2;70;0;Inc-group;2011
IncHI2A;70;0;Inc-group;2011
IncI2;70;0;Inc-group;2011
IncL/M;70;0;Inc-group;2011
IncN;70;0;Inc-group;2011
IncN2;70;0;Inc-group;2011
IncN3;70;0;Inc-group;2011
IncP;70;0;Inc-group;2011
IncQ1;70;0;Inc-group;2011
IncQ2;70;0;Inc-group;2011
IncU;70;0;Inc-group;2011
IncX3;70;0;Inc-group;2011
IncY;70;0;Inc-group;2011
Acinetobacter;70;0;Organism;2011
Aeromonas;70;0;Organism;2011
Citrobacter;70;0;Organism;2011
Enterbacter;70;0;Organism;2011
Enterobacter;70;0;Organism;2011
Enterobacteriaceae;70;0;Organism;2011
Escherichia;70;0;Organism;2011
Klebsiella;70;4;Organism;2011
Leclercia;70;0;Organism;2011
Morganella;70;0;Organism;2011
Pantoea;70;0;Organism;2011
Proteus;70;0;Organism;2011
Pseudomonas;70;0;Organism;2011
Raoultella;70;0;Organism;2011
Salmonella;70;0;Organism;2011
Serratia;70;0;Organism;2011
Resolvase found;70;5;Transpos.;2011
Tn4401;;5;Transpos.;2011
Tn4401 fragmented;;0;Transpos.;2011
CMY;124;0;β-lactamases;2016
CTX-M;124;0;β-lactamases;2016
DHA;124;0;β-lactamases;2016
FOX;124;0;β-lactamases;2016
GES;124;0;β-lactamases;2016
IMP;124;0;β-lactamases;2016
LAP;124;0;β-lactamases;2016
OXA;124;0;β-lactamases;2016
PSE;124;0;β-lactamases;2016
SHV;124;0;β-lactamases;2016
TEM;124;0;β-lactamases;2016
VEB;124;0;β-lactamases;2016
umuC/D;124;0;features;2016
Plasmid-segregation;124;0;features;2016
Toxin-antitoxin;124;2;features;2016
psiA/B;124;0;features;2016
Mercuric Res.;124;0;features;2016
Copper Res.;124;0;features;2016
Arsenic Res.;124;0;features;2016
IncA/C;124;0;Inc-group;2016
IncA/C2;124;0;Inc-group;2016
IncFIA;124;0;Inc-group;2016
IncFIB;124;0;Inc-group;2016
IncFIC;124;0;Inc-group;2016
IncFII;124;0;Inc-group;2016
IncHI1A;124;0;Inc-group;2016
IncHI1B;124;0;Inc-group;2016
IncHI2;124;0;Inc-group;2016
IncHI2A;124;0;Inc-group;2016
IncI2;124;0;Inc-group;2016
IncL/M;124;0;Inc-group;2016
IncN;124;0;Inc-group;2016
IncN2;124;0;Inc-group;2016
IncN3;124;0;Inc-group;2016
IncP;124;0;Inc-group;2016
IncQ1;124;0;Inc-group;2016
IncQ2;124;0;Inc-group;2016
IncU;124;0;Inc-group;2016
IncX3;124;0;Inc-group;2016
IncY;124;0;Inc-group;2016
Acinetobacter;124;0;Organism;2016
Aeromonas;124;0;Organism;2016
Citrobacter;124;0;Organism;2016
Enterbacter;124;0;Organism;2016
Enterobacter;124;0;Organism;2016
Enterobacteriaceae;124;0;Organism;2016
Escherichia;124;0;Organism;2016
Klebsiella;124;4;Organism;2016
Leclercia;124;0;Organism;2016
Morganella;124;0;Organism;2016
Pantoea;124;0;Organism;2016
Proteus;124;0;Organism;2016
Pseudomonas;124;0;Organism;2016
Raoultella;124;0;Organism;2016
Salmonella;124;0;Organism;2016
Serratia;124;0;Organism;2016
Resolvase found;124;5;Transpos.;2016
Tn4401;;5;Transpos.;2016
Tn4401 fragmented;;0;Transpos.;2016
CMY;125;0;β-lactamases;2009
CTX-M;125;0;β-lactamases;2009
DHA;125;0;β-lactamases;2009
FOX;125;0;β-lactamases;2009
GES;125;0;β-lactamases;2009
IMP;125;0;β-lactamases;2009
LAP;125;0;β-lactamases;2009
OXA;125;0;β-lactamases;2009
PSE;125;0;β-lactamases;2009
SHV;125;1;β-lactamases;2009
TEM;125;0;β-lactamases;2009
VEB;125;0;β-lactamases;2009
umuC/D;125;2;features;2009
Plasmid-segregation;125;0;features;2009
Toxin-antitoxin;125;0;features;2009
psiA/B;125;0;features;2009
Mercuric Res.;125;0;features;2009
Copper Res.;125;0;features;2009
Arsenic Res.;125;0;features;2009
IncA/C;125;0;Inc-group;2009
IncA/C2;125;0;Inc-group;2009
IncFIA;125;0;Inc-group;2009
IncFIB;125;0;Inc-group;2009
IncFIC;125;0;Inc-group;2009
IncFII;125;0;Inc-group;2009
IncHI1A;125;0;Inc-group;2009
IncHI1B;125;0;Inc-group;2009
IncHI2;125;0;Inc-group;2009
IncHI2A;125;0;Inc-group;2009
IncI2;125;0;Inc-group;2009
IncL/M;125;0;Inc-group;2009
IncN;125;0;Inc-group;2009
IncN2;125;0;Inc-group;2009
IncN3;125;0;Inc-group;2009
IncP;125;0;Inc-group;2009
IncQ1;125;0;Inc-group;2009
IncQ2;125;0;Inc-group;2009
IncU;125;0;Inc-group;2009
IncX3;125;3;Inc-group;2009
IncY;125;0;Inc-group;2009
Acinetobacter;125;0;Organism;2009
Aeromonas;125;0;Organism;2009
Citrobacter;125;0;Organism;2009
Enterbacter;125;0;Organism;2009
Enterobacter;125;0;Organism;2009
Enterobacteriaceae;125;0;Organism;2009
Escherichia;125;0;Organism;2009
Klebsiella;125;4;Organism;2009
Leclercia;125;0;Organism;2009
Morganella;125;0;Organism;2009
Pantoea;125;0;Organism;2009
Proteus;125;0;Organism;2009
Pseudomonas;125;0;Organism;2009
Raoultella;125;0;Organism;2009
Salmonella;125;0;Organism;2009
Serratia;125;0;Organism;2009
Resolvase found;125;5;Transpos.;2009
Tn4401;;0;Transpos.;2009
Tn4401 fragmented;;5;Transpos.;2009
CMY;153;0;β-lactamases;2016
CTX-M;153;0;β-lactamases;2016
DHA;153;0;β-lactamases;2016
FOX;153;0;β-lactamases;2016
GES;153;0;β-lactamases;2016
IMP;153;0;β-lactamases;2016
LAP;153;0;β-lactamases;2016
OXA;153;0;β-lactamases;2016
PSE;153;0;β-lactamases;2016
SHV;153;0;β-lactamases;2016
TEM;153;0;β-lactamases;2016
VEB;153;0;β-lactamases;2016
umuC/D;153;0;features;2016
Plasmid-segregation;153;0;features;2016
Toxin-antitoxin;153;2;features;2016
psiA/B;153;0;features;2016
Mercuric Res.;153;0;features;2016
Copper Res.;153;0;features;2016
Arsenic Res.;153;0;features;2016
IncA/C;153;0;Inc-group;2016
IncA/C2;153;0;Inc-group;2016
IncFIA;153;0;Inc-group;2016
IncFIB;153;0;Inc-group;2016
IncFIC;153;0;Inc-group;2016
IncFII;153;0;Inc-group;2016
IncHI1A;153;0;Inc-group;2016
IncHI1B;153;0;Inc-group;2016
IncHI2;153;0;Inc-group;2016
IncHI2A;153;0;Inc-group;2016
IncI2;153;0;Inc-group;2016
IncL/M;153;0;Inc-group;2016
IncN;153;0;Inc-group;2016
IncN2;153;0;Inc-group;2016
IncN3;153;0;Inc-group;2016
IncP;153;0;Inc-group;2016
IncQ1;153;0;Inc-group;2016
IncQ2;153;0;Inc-group;2016
IncU;153;3;Inc-group;2016
IncX3;153;0;Inc-group;2016
IncY;153;0;Inc-group;2016
Acinetobacter;153;0;Organism;2016
Aeromonas;153;0;Organism;2016
Citrobacter;153;0;Organism;2016
Enterbacter;153;0;Organism;2016
Enterobacter;153;0;Organism;2016
Enterobacteriaceae;153;0;Organism;2016
Escherichia;153;0;Organism;2016
Klebsiella;153;0;Organism;2016
Leclercia;153;0;Organism;2016
Morganella;153;0;Organism;2016
Pantoea;153;0;Organism;2016
Proteus;153;0;Organism;2016
Pseudomonas;153;4;Organism;2016
Raoultella;153;0;Organism;2016
Salmonella;153;0;Organism;2016
Serratia;153;0;Organism;2016
Resolvase found;153;0;Transpos.;2016
Tn4401;;0;Transpos.;2016
Tn4401 fragmented;;0;Transpos.;2016
CMY;140;0;β-lactamases;2016
CTX-M;140;0;β-lactamases;2016
DHA;140;0;β-lactamases;2016
FOX;140;0;β-lactamases;2016
GES;140;0;β-lactamases;2016
IMP;140;0;β-lactamases;2016
